,Movie name,budget
22,Lucky Number Slevin,"$27,000,000"
23,The Right Stuff,"$27,000,000"
24,Die Unendliche Geschichte,"$27,000,000"
25,Dark City,"$27,000,000"
26,The Duchess,"$27,000,000"
27,Case 39,"$27,000,000"
28,The Honeymooners,"$27,000,000"
29,Return to Oz,"$27,000,000"
30,The Newton Boys,"$27,000,000"
31,Suspect Zero,"$27,000,000"
32,Martian Child,"$27,000,000"
33,Formula 51,"$27,000,000"
34,Flawless,"$27,000,000"
35,Mindhunters,"$27,000,000"
36,What Just Happened,"$27,000,000"
37,The Statement,"$27,000,000"
38,Lucy in the Sky,"$27,000,000"
39,The Magic Flute,"$27,000,000"
40,Rules Donât Apply,"$26,700,000"
41,Paul Blart: Mall Cop,"$26,000,000"
42,Freaky Friday,"$26,000,000"
43,The 40 Year-old Virgin,"$26,000,000"
44,Shakespeare in Love,"$26,000,000"
45,Kindergarten Cop,"$26,000,000"
46,Pineapple Express,"$26,000,000"
47,Philadelphia,"$26,000,000"
48,Ever After: A Cinderella Story,"$26,000,000"
49,Flatliners,"$26,000,000"
50,Open Range,"$26,000,000"
51,Red Eye,"$26,000,000"
52,New Yearâs Eve,"$26,000,000"
53,A Bridge Too Far,"$26,000,000"
54,Pain & Gain,"$26,000,000"
55,Final Destination 2,"$26,000,000"
56,"O Brother, Where Art Thou?","$26,000,000"
57,In Good Company,"$26,000,000"
58,Legion,"$26,000,000"
59,Lawless,"$26,000,000"
60,Clockstoppers,"$26,000,000"
61,Silverado,"$26,000,000"
62,Brothers,"$26,000,000"
63,The Best of Me,"$26,000,000"
64,Agent Cody Banks 2: Destination London,"$26,000,000"
65,Bad Santa 2,"$26,000,000"
66,Original Sin,"$26,000,000"
67,The Raven,"$26,000,000"
68,Welcome to Mooseport,"$26,000,000"
69,Highlander: The Final Dimension,"$26,000,000"
70,Self/Less,"$26,000,000"
71,Motherless Brooklyn,"$26,000,000"
72,The Curse of the Jade Scorpion,"$26,000,000"
73,Judas and the Black Messiah,"$26,000,000"
74,The Fifth Estate,"$26,000,000"
75,Blood and Wine,"$26,000,000"
76,Blood Ties,"$26,000,000"
77,The Grimm Brothers' Snow White,"$26,000,000"
78,Viy,"$26,000,000"
79,Accidental Love,"$26,000,000"
80,The Face of an Angel,"$26,000,000"
81,Flipper,"$25,530,000"
82,The Constant Gardener,"$25,500,000"
83,W.,"$25,100,000"
84,The Passion of the Christ,"$25,000,000"
85,Mrs. Doubtfire,"$25,000,000"
86,Rain Man,"$25,000,000"
87,The Help,"$25,000,000"
88,Hidden Figures,"$25,000,000"
89,Gran Torino,"$25,000,000"
90,Taken,"$25,000,000"
91,Ride Along,"$25,000,000"
92,The Bodyguard,"$25,000,000"
93,Schindlerâs List,"$25,000,000"
94,"Legally Blonde 2: Red, White & Blonde","$25,000,000"
95,Scooby-Doo 2: Monsters Unleashed,"$25,000,000"
96,Anchorman: The Legend of Ron Burgundy,"$25,000,000"
97,Up in the Air,"$25,000,000"
98,Freddy vs. Jason,"$25,000,000"
99,Bridge to Terabithia,"$25,000,000"
0,Jimmy Neutron: Boy Genius,"$25,000,000"
1,Cloverfield,"$25,000,000"
2,Dear John,"$25,000,000"
3,Teenage Mutant Ninja Turtles II: The Secret of …,"$25,000,000"
4,Parental Guidance,"$25,000,000"
5,The Untouchables,"$25,000,000"
6,No Country for Old Men,"$25,000,000"
7,Bridget Jones's Diary,"$25,000,000"
8,Chocolat,"$25,000,000"
9,No Strings Attached,"$25,000,000"
10,Contraband,"$25,000,000"
11,A Dogâs Purpose,"$25,000,000"
12,The Lucky One,"$25,000,000"
13,Tombstone,"$25,000,000"
14,Romeo Must Die,"$25,000,000"
15,The Omen,"$25,000,000"
16,Final Destination 3,"$25,000,000"
17,Madeaâs Big Happy Family,"$25,000,000"
18,Tyler Perry's A Madea Christmas,"$25,000,000"
19,Finding Neverland,"$25,000,000"
20,The Grey,"$25,000,000"
21,Hide and Seek,"$25,000,000"
22,Cobra,"$25,000,000"
23,The House Bunny,"$25,000,000"
24,Agent Cody Banks,"$25,000,000"
25,Nanny McPhee,"$25,000,000"
26,Goodfellas,"$25,000,000"
27,The Giver,"$25,000,000"
28,Scarface,"$25,000,000"
29,Nothing To Lose,"$25,000,000"
30,The Last Emperor,"$25,000,000"
31,The Night Before,"$25,000,000"
32,The Beverly Hillbillies,"$25,000,000"
33,The Hours,"$25,000,000"
34,Money Talks,"$25,000,000"
35,There Will Be Blood,"$25,000,000"
36,The Wild Thornberrys Movie,"$25,000,000"
37,Rugrats Go Wild,"$25,000,000"
38,The Sisterhood of the Traveling Pants,"$25,000,000"
39,Undercover Brother,"$25,000,000"
40,August: Osage County,"$25,000,000"
41,Kiss of the Dragon,"$25,000,000"
42,Million Dollar Arm,"$25,000,000"
43,Beauty Shop,"$25,000,000"
44,Just Mercy,"$25,000,000"
45,What a Girl Wants,"$25,000,000"
46,Jeepers Creepers 2,"$25,000,000"
47,Peppermint,"$25,000,000"
48,Good Luck Chuck,"$25,000,000"
49,Cradle 2 the Grave,"$25,000,000"
50,She's the Man,"$25,000,000"
51,The Gambler,"$25,000,000"
52,Mr. Beanâs Holiday,"$25,000,000"
53,Motherâs Day,"$25,000,000"
54,Bride of Chucky,"$25,000,000"
55,Fist Fight,"$25,000,000"
56,August Rush,"$25,000,000"
57,Anacondas: The Hunt for the Blood Orchid,"$25,000,000"
58,The Sitter,"$25,000,000"
59,Elizabeth,"$25,000,000"
60,Tora! Tora! Tora!,"$25,000,000"
61,Spice World,"$25,000,000"
62,Draft Day,"$25,000,000"
63,The Shawshank Redemption,"$25,000,000"
64,Rings,"$25,000,000"
65,Dance Flick,"$25,000,000"
66,Crocodile Dundee in Los Angeles,"$25,000,000"
67,Kingpin,"$25,000,000"
68,Ice Princess,"$25,000,000"
69,Don't Be Afraid of the Dark,"$25,000,000"
70,The Losers,"$25,000,000"
71,Fighting,"$25,000,000"
72,War,"$25,000,000"
73,Don Juan DeMarco,"$25,000,000"
74,A Lot Like Love,"$25,000,000"
75,He Got Game,"$25,000,000"
76,The Eagle,"$25,000,000"
77,Shaun the Sheep,"$25,000,000"
78,Shark Night 3D,"$25,000,000"
79,CHiPS,"$25,000,000"
80,Punch-Drunk Love,"$25,000,000"
81,Eurotrip,"$25,000,000"
82,Father Figures,"$25,000,000"
83,The Ruins,"$25,000,000"
84,Masterminds,"$25,000,000"
85,The Counselor,"$25,000,000"
86,Unaccompanied Minors,"$25,000,000"
87,Mary Queen of Scots,"$25,000,000"
88,"Bright Lights, Big City","$25,000,000"
89,Half Past Dead,"$25,000,000"
90,Legend,"$25,000,000"
91,The Adventures of Pinocchio,"$25,000,000"
92,The Greatest Game Ever Played,"$25,000,000"
93,The Box,"$25,000,000"
94,The Next Best Thing,"$25,000,000"
95,My Soul to Take,"$25,000,000"
96,The Girl Next Door,"$25,000,000"
97,Fly Me To the Moon,"$25,000,000"
98,Maximum Risk,"$25,000,000"
99,Stealing Harvard,"$25,000,000"
0,Hot Rod,"$25,000,000"
1,Warrior,"$25,000,000"
2,Angela's Ashes,"$25,000,000"
3,Battle of the Sexes,"$25,000,000"
4,Cirque du Soleil: Worlds Away,"$25,000,000"
5,The 33,"$25,000,000"
6,Lifeforce,"$25,000,000"
7,The Conspirator,"$25,000,000"
8,The Powerpuff Girls,"$25,000,000"
9,The Lords of Dogtown,"$25,000,000"
10,Big Trouble in Little China,"$25,000,000"
11,Michael Collins,"$25,000,000"
12,Stop-Loss,"$25,000,000"
13,Gettysburg,"$25,000,000"
14,Abandon,"$25,000,000"
15,Straw Dogs,"$25,000,000"
16,Brokedown Palace,"$25,000,000"
17,Possession,"$25,000,000"
18,Mrs. Winterbourne,"$25,000,000"
19,Stone Cold,"$25,000,000"
20,Serenity,"$25,000,000"
21,The Road,"$25,000,000"
22,Beautiful Boy,"$25,000,000"
23,The Hoax,"$25,000,000"
24,Captive State,"$25,000,000"
25,Sheena,"$25,000,000"
26,Underclassman,"$25,000,000"
27,Say It Isn't So,"$25,000,000"
28,The World's Fastest Indian,"$25,000,000"
29,Deception,"$25,000,000"
30,Tank Girl,"$25,000,000"
31,King's Ransom,"$25,000,000"
32,Bill & Ted Face the Music,"$25,000,000"
33,Blindness,"$25,000,000"
34,Sgt. Stubby: An American Hero,"$25,000,000"
35,Carnage,"$25,000,000"
36,Tulip Fever,"$25,000,000"
37,BloodRayne,"$25,000,000"
38,Legend,"$25,000,000"
39,Bad Lieutenant: Port of Call New Orleans,"$25,000,000"
40,Jane Got a Gun,"$25,000,000"
41,Me and Orson Welles,"$25,000,000"
42,All My Life,"$25,000,000"
43,Venom,"$25,000,000"
44,Where the Truth Lies,"$25,000,000"
45,Without Limits,"$25,000,000"
46,On the Road,"$25,000,000"
47,Les petits mouchoirs,"$25,000,000"
48,Love Ranch,"$25,000,000"
49,Yi ge ren de wu lin,"$25,000,000"
50,Sammy's avonturen: De geheime doorgang,"$25,000,000"
51,Matilda,"$25,000,000"
52,Belka i Strelka. Zvezdnye sobaki,"$25,000,000"
53,La vÃ©ritable histoire du Chat BottÃ©,"$25,000,000"
54,The Professor and the Madman,"$25,000,000"
55,Ironclad,"$25,000,000"
56,Red Sky,"$25,000,000"
57,Waterloo,"$25,000,000"
58,The Adventurer: The Curse of the Midas Box,"$25,000,000"
59,Reagan,"$25,000,000"
60,Dangerous Liaisons,"$24,200,000"
61,Star Trek IV: The Voyage Home,"$24,000,000"
62,Scream 2,"$24,000,000"
63,The Addams Family,"$24,000,000"
64,Old School,"$24,000,000"
65,Rocky Balboa,"$24,000,000"
66,Think Like a Man Too,"$24,000,000"
67,Fences,"$24,000,000"
68,The Whole Nine Yards,"$24,000,000"
69,Footloose,"$24,000,000"
70,Going in Style,"$24,000,000"
71,Point Break,"$24,000,000"
72,The Fisher King,"$24,000,000"
73,I Still Know What You Did Last Summer,"$24,000,000"
74,Hitman,"$24,000,000"
75,"Hello, Dolly","$24,000,000"
76,Return to Me,"$24,000,000"
77,The Men Who Stare at Goats,"$24,000,000"
78,Zack and Miri Make a Porno,"$24,000,000"
79,Double Take,"$24,000,000"
80,"Girl, Interrupted","$24,000,000"
81,Nurse Betty,"$24,000,000"
82,Piranha 3D,"$24,000,000"
83,Faster,"$24,000,000"
84,Lock Up,"$24,000,000"
85,The Wiz,"$24,000,000"
86,Win a Date with Tad Hamilton!,"$24,000,000"
87,Muppets From Space,"$24,000,000"
88,Ready to Rumble,"$24,000,000"
89,Foxcatcher,"$24,000,000"
90,I Don't Know How She Does It,"$24,000,000"
91,Play it to the Bone,"$24,000,000"
92,Dhoom 3,"$24,000,000"
93,Beyond the Sea,"$24,000,000"
94,Hauru no ugoku shiro,"$24,000,000"
95,Meet the Deedles,"$24,000,000"
96,The Thief and the Cobbler,"$24,000,000"
97,The Bridge of San Luis Rey,"$24,000,000"
98,Flood,"$24,000,000"
99,Zombieland,"$23,600,000"
0,Star Wars Ep. V: The Empire Strikes Back,"$23,000,000"
1,The Waterboy,"$23,000,000"
2,The Naked Gun 2Â½: The Smell of Fear,"$23,000,000"
3,Green Book,"$23,000,000"
4,Dangerous Minds,"$23,000,000"
5,Bad Boys,"$23,000,000"
6,The Wedding Ringer,"$23,000,000"
7,Final Destination,"$23,000,000"
8,King Kong,"$23,000,000"
9,The Ides of March,"$23,000,000"
10,Pitch Black,"$23,000,000"
11,The Hate U Give,"$23,000,000"
12,Someone Like You,"$23,000,000"
13,Her,"$23,000,000"
14,Joy Ride,"$23,000,000"
15,Kari gurashi no Arietti,"$23,000,000"
16,Haywire,"$23,000,000"
17,Anywhere But Here,"$23,000,000"
18,Vanity Fair,"$23,000,000"
19,Eddie the Eagle,"$23,000,000"
20,Jaws 4: The Revenge,"$23,000,000"
21,The Marksman,"$23,000,000"
22,The Way Back,"$23,000,000"
23,The Crew,"$23,000,000"
24,Marvin's Room,"$23,000,000"
25,Chasing Liberty,"$23,000,000"
26,The Longshots,"$23,000,000"
27,The End of the Affair,"$23,000,000"
28,Harley Davidson and the Marlboro Man,"$23,000,000"
29,In the Valley of Elah,"$23,000,000"
30,Coco avant Chanel,"$23,000,000"
31,ChÃ©ri,"$23,000,000"
32,Redemption,"$23,000,000"
33,Rogue,"$23,000,000"
34,ChÄi dÃ n zhuÄnjiÄ,"$23,000,000"
35,Shi Yue Wei Cheng,"$23,000,000"
36,Spaceballs,"$22,700,000"
37,1408,"$22,500,000"
38,Nocturnal Animals,"$22,500,000"
39,The Water Diviner,"$22,500,000"
40,Ghost,"$22,000,000"
41,There's Something About Mary,"$22,000,000"
42,The Santa Clause,"$22,000,000"
43,The Nun,"$22,000,000"
44,The Game Plan,"$22,000,000"
45,The Rookie,"$22,000,000"
46,The Bridges of Madison County,"$22,000,000"
47,Son of God,"$22,000,000"
48,The Animal,"$22,000,000"
49,The Hundred-Foot Journey,"$22,000,000"
50,Gandhi,"$22,000,000"
51,Underworld,"$22,000,000"
52,The Net,"$22,000,000"
53,Diary of a Wimpy Kid: Dog Days,"$22,000,000"
54,I Am Sam,"$22,000,000"
55,The Gentlemen,"$22,000,000"
56,Derailed,"$22,000,000"
57,The Informant!,"$22,000,000"
58,Delivery Man,"$22,000,000"
59,"Hail, Caesar!","$22,000,000"
60,Jay and Silent Bob Strike Back,"$22,000,000"
61,Shadowlands,"$22,000,000"
62,Traitor,"$22,000,000"
63,Deuce Bigalow: European Gigolo,"$22,000,000"
64,Diary of a Wimpy Kid: The Long Haul,"$22,000,000"
65,Mad Money,"$22,000,000"
66,Homefront,"$22,000,000"
67,Igor,"$22,000,000"
68,Saving Silverman,"$22,000,000"
69,Summer of Sam,"$22,000,000"
70,The Glass House,"$22,000,000"
71,The Transporter Refueled,"$22,000,000"
72,The Island,"$22,000,000"
73,Josie and the Pussycats,"$22,000,000"
74,Hit & Run,"$22,000,000"
75,The Little Vampire,"$22,000,000"
76,I Heart Huckabees,"$22,000,000"
77,"Roman J. Israel, Esq.","$22,000,000"
78,Out of the Furnace,"$22,000,000"
79,RoboCop 3,"$22,000,000"
80,Dudley Do-Right,"$22,000,000"
81,Just Getting Started,"$22,000,000"
82,Megiddo: Omega Code 2,"$22,000,000"
83,Darling Lili,"$22,000,000"
84,The Libertine,"$22,000,000"
85,Zwartboek,"$22,000,000"
86,Before I Go to Sleep,"$22,000,000"
87,Stone,"$22,000,000"
88,Joyeux NoÃ«l,"$22,000,000"
89,Metegol,"$22,000,000"
90,Sorcerer,"$21,600,000"
91,MoliÃ¨re,"$21,600,000"
92,Michael Clayton,"$21,500,000"
93,Arlington Road,"$21,500,000"
94,My Fellow Americans,"$21,500,000"
95,To Rome with Love,"$21,500,000"
96,Silver Linings Playbook,"$21,000,000"
97,Blockers,"$21,000,000"
98,Pet Sematary,"$21,000,000"
99,"South Park: Bigger, Longer & Uncut","$21,000,000"
0,Firefox,"$21,000,000"
1,Death at a Funeral,"$21,000,000"
2,Teenage Mutant Ninja Turtles III,"$21,000,000"
3,Hardball,"$21,000,000"
4,For Colored Girls,"$21,000,000"
5,Freedom Writers,"$21,000,000"
6,The Hustle,"$21,000,000"
7,Kidnap,"$21,000,000"
8,The Transporter,"$21,000,000"
9,Never Back Down,"$21,000,000"
10,Tinker Tailor Soldier Spy,"$21,000,000"
11,Victoria and Abdul,"$21,000,000"
12,The Bachelor,"$21,000,000"
13,The Rage: Carrie 2,"$21,000,000"
14,Swing Vote,"$21,000,000"
15,Away We Go,"$21,000,000"
16,Moonlight Mile,"$21,000,000"
17,The Beaver,"$21,000,000"
18,Bitter Harvest,"$21,000,000"
19,Molly,"$21,000,000"
20,Robot Overlords,"$21,000,000"
21,Velvet Buzzsaw,"$21,000,000"
22,Hustlers,"$20,700,000"
23,eXistenZ,"$20,700,000"
24,The Best Little Whorehouse in Texas,"$20,500,000"
25,Pulse,"$20,500,000"
26,Raiders of the Lost Ark,"$20,000,000"
27,Beauty and the Beast,"$20,000,000"
28,Us,"$20,000,000"
29,Home Alone 2: Lost in New York,"$20,000,000"
30,Close Encounters of the Third Kind,"$20,000,000"
31,Beverly Hills Cop II,"$20,000,000"
32,La La Land,"$20,000,000"
33,The Conjuring,"$20,000,000"
34,Bringing Down the House,"$20,000,000"
35,Wonder,"$20,000,000"
36,The Silence of the Lambs,"$20,000,000"
37,Wayne's World,"$20,000,000"
38,Jackass 3D,"$20,000,000"
39,Bad Moms,"$20,000,000"
40,Glass,"$20,000,000"
41,Jaws 2,"$20,000,000"
42,Beverly Hills Chihuahua,"$20,000,000"
43,Halloween Kills,"$20,000,000"
44,Tammy,"$20,000,000"
45,Good Boys,"$20,000,000"
46,Are We There Yet?,"$20,000,000"
47,The Descendants,"$20,000,000"
48,School of Rock,"$20,000,000"
49,Disturbia,"$20,000,000"
50,Cocktail,"$20,000,000"
51,Free Willy,"$20,000,000"
52,Tyler Perryâs A Madea Family Funeral,"$20,000,000"
53,Tyler Perryâs Boo! A Madea Halloween,"$20,000,000"
54,Mortal Kombat,"$20,000,000"
55,White Chicks,"$20,000,000"
56,Obsessed,"$20,000,000"
57,Holes,"$20,000,000"
58,Tyler Perry's Madea's Witness Protection,"$20,000,000"
59,The Last Song,"$20,000,000"
60,Why Did I Get Married Too?,"$20,000,000"
61,La vita Ã¨ bella,"$20,000,000"
62,The Shack,"$20,000,000"
63,12 Years a Slave,"$20,000,000"
64,Drumline,"$20,000,000"
65,Me Before You,"$20,000,000"
66,What Men Want,"$20,000,000"
67,Barbershop: The Next Cut,"$20,000,000"
68,Edward Scissorhands,"$20,000,000"
69,A Simple Favor,"$20,000,000"
70,Selma,"$20,000,000"
71,A Walk in the Clouds,"$20,000,000"
72,Popeye,"$20,000,000"
73,Date Movie,"$20,000,000"
74,Peter Pan: Return to Neverland,"$20,000,000"
75,The Jungle Book 2,"$20,000,000"
76,Premonition,"$20,000,000"
77,Tyler Perryâs Boo 2! A Madea Halloween,"$20,000,000"
78,Boogeyman,"$20,000,000"
79,The Tigger Movie,"$20,000,000"
80,Spotlight,"$20,000,000"
81,Queen & Slim,"$20,000,000"
82,Acrimony,"$20,000,000"
83,Max,"$20,000,000"
84,Meet the Browns,"$20,000,000"
85,Orphan,"$20,000,000"
86,The Star,"$20,000,000"
87,Epic Movie,"$20,000,000"
88,Lakeview Terrace,"$20,000,000"
89,The Grudge 2,"$20,000,000"
90,Nerve,"$20,000,000"
91,Conan the Barbarian,"$20,000,000"
92,How Stella Got Her Groove Back,"$20,000,000"
93,Bill & Ted's Bogus Journey,"$20,000,000"
94,Man of the Year,"$20,000,000"
95,Risen,"$20,000,000"
96,Vampires Suck,"$20,000,000"
97,The Black Hole,"$20,000,000"
98,The American,"$20,000,000"
99,Selena,"$20,000,000"
0,A Very Harold & Kumar 3D Christmas,"$20,000,000"
1,Eternal Sunshine of the Spotless Mind,"$20,000,000"
2,Texas Chainsaw 3D,"$20,000,000"
3,Babel,"$20,000,000"
4,This is Where I Leave You,"$20,000,000"
5,Doubt,"$20,000,000"
6,Team America: World Police,"$20,000,000"
7,Copycat,"$20,000,000"
8,Scary Movie V,"$20,000,000"
9,She's Out of My League,"$20,000,000"
10,Milk,"$20,000,000"
11,Paint Your Wagon,"$20,000,000"
12,The Debt,"$20,000,000"
13,Ghost Ship,"$20,000,000"
14,Daybreakers,"$20,000,000"
15,The Bank Job,"$20,000,000"
16,Wild Things,"$20,000,000"
17,The Stepfather,"$20,000,000"
18,High Fidelity,"$20,000,000"
19,Stick It,"$20,000,000"
20,One Missed Call,"$20,000,000"
21,Eye for an Eye,"$20,000,000"
22,Street Kings,"$20,000,000"
23,The World's End,"$20,000,000"
24,From Dusk Till Dawn,"$20,000,000"
25,You Again,"$20,000,000"
26,Nancy Drew,"$20,000,000"
27,Alpha and Omega 3D,"$20,000,000"
28,On the Basis of Sex,"$20,000,000"
29,Endless Love,"$20,000,000"
30,The Covenant,"$20,000,000"
31,Spiral,"$20,000,000"
32,Monte Carlo,"$20,000,000"
33,Stay Alive,"$20,000,000"
34,2 For the Money,"$20,000,000"
35,Rough Night,"$20,000,000"
36,Psycho,"$20,000,000"
37,Quigley Down Under,"$20,000,000"
38,To Die For,"$20,000,000"
39,Shorts,"$20,000,000"
40,Vampires,"$20,000,000"
41,Appaloosa,"$20,000,000"
42,Secret in Their Eyes,"$20,000,000"
43,Yu-Gi-Oh,"$20,000,000"
44,Reign Over Me,"$20,000,000"
45,My Best Friend's Girl,"$20,000,000"
46,Georgia Rule,"$20,000,000"
47,Under the Rainbow,"$20,000,000"
48,Ladyhawke,"$20,000,000"
49,Into the Wild,"$20,000,000"
50,Simon Birch,"$20,000,000"
51,Pooh's Heffalump Movie,"$20,000,000"
52,School for Scoundrels,"$20,000,000"
53,Operation Finale,"$20,000,000"
54,Silent Hill: Revelation 3D,"$20,000,000"
55,Home for the Holidays,"$20,000,000"
56,The Zookeeperâs Wife,"$20,000,000"
57,Fired Up,"$20,000,000"
58,Kung Fu Hustle,"$20,000,000"
59,The Country Bears,"$20,000,000"
60,Flatliners,"$20,000,000"
61,Dead Silence,"$20,000,000"
62,21 Grams,"$20,000,000"
63,Armored,"$20,000,000"
64,The Kite Runner,"$20,000,000"
65,Paparazzi,"$20,000,000"
66,A Guy Thing,"$20,000,000"
67,The Greatest Story Ever Told,"$20,000,000"
68,Loser,"$20,000,000"
69,Twilight,"$20,000,000"
70,Capitalism: A Love Story,"$20,000,000"
71,Lockout,"$20,000,000"
72,Disaster Movie,"$20,000,000"
73,What's Your Number?,"$20,000,000"
74,The Man Who Knew Too Little,"$20,000,000"
75,Crank 2: High Voltage,"$20,000,000"
76,Burnt,"$20,000,000"
77,Envy,"$20,000,000"
78,One Night with the King,"$20,000,000"
79,Bullets Over Broadway,"$20,000,000"
80,Ghost Town,"$20,000,000"
81,The Quiet American,"$20,000,000"
82,Triple 9,"$20,000,000"
83,The Light Between Oceans,"$20,000,000"
84,The Weather Man,"$20,000,000"
85,Undisputed,"$20,000,000"
86,12 Rounds,"$20,000,000"
87,Let Me In,"$20,000,000"
88,3 Ninjas Kick Back,"$20,000,000"
89,Be Kind Rewind,"$20,000,000"
90,Mrs. Henderson Presents,"$20,000,000"
91,Deconstructing Harry,"$20,000,000"
92,Three to Tango,"$20,000,000"
93,We're No Angels,"$20,000,000"
94,Everyone Says I Love You,"$20,000,000"
95,Death Sentence,"$20,000,000"
96,Popstar: Never Stop Never Stopping,"$20,000,000"
97,Thank You for Your Service,"$20,000,000"
98,Everybody's Fine,"$20,000,000"
99,Whereâd You Go Bernadette,"$20,000,000"
0,Superbabies: Baby Geniuses 2,"$20,000,000"
1,Battle of the Year,"$20,000,000"
2,Ratchet and Clank,"$20,000,000"
3,Death at a Funeral,"$20,000,000"
4,The Man,"$20,000,000"
5,Code Name: The Cleaner,"$20,000,000"
6,Inherent Vice,"$20,000,000"
7,Connie and Carla,"$20,000,000"
8,Machete Kills,"$20,000,000"
9,Sweet Charity,"$20,000,000"
10,Doogal,"$20,000,000"
11,Proof,"$20,000,000"
12,An American Carol,"$20,000,000"
13,Willard,"$20,000,000"
14,Strange Wilderness,"$20,000,000"
15,Little Boy,"$20,000,000"
16,Topsy Turvy,"$20,000,000"
17,Chasing Mavericks,"$20,000,000"
18,A Most Violent Year,"$20,000,000"
19,A Dangerous Method,"$20,000,000"
20,A Scanner Darkly,"$20,000,000"
21,Bandslam,"$20,000,000"
22,Alone in the Dark,"$20,000,000"
23,Birth,"$20,000,000"
24,Hands of Stone,"$20,000,000"
25,Tolkien,"$20,000,000"
